Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	Time
137	78.21429	45.872772	113.0	1.0	1716.3572	35.750496	19.577522	95.436066	6.4870367	331200	-0.0060044923	289.36316	-0.025660956	-20.283188	0.60044545	0.045886505	0.22874999	22690.027423143387
138	76.3125	48.02697	113.0	0.0	1709.5625	36.91433	21.83	99.48493	-1.2289455	333600	-0.0064093918	370.96378	-0.030022101	-30.064795	0.6409409	0.045386035	0.23875003	22876.931798696518
139	84.69231	43.577312	112.0	3.0	1864.2307	35.01821	20.16871	108.46191	-4.029585	336000	-0.0066272616	301.2888	-0.03072801	-28.168188	0.6627261	0.038339857	0.24125	23063.43364930153
140	69.3125	50.972687	112.0	0.0	1677.5625	38.547657	22.06266	104.36188	-3.9507136	338400	-0.006364297	245.52312	-0.028290873	-21.837862	0.63643336	0.045052063	0.24291666	23247.031410217285
141	107.21429	3.5087354	112.0	100.0	1857.4286	42.82017	23.715302	113.70266	8.668454	340800	-0.006480433	189.96161	-0.02719412	-23.601318	0.6480437	0.046481464	0.23583333	23424.067255735397
142	92.07143	35.73007	113.0	5.0	1842.9286	47.436974	20.597992	108.85469	20.521708	343200	-0.0062897503	329.85593	-0.027876966	-21.564173	0.6289739	0.04959539	0.22291668	23598.092701673508
143	67.4	48.628937	111.0	0.0	1869.8	40.28901	18.475176	97.758606	10.302737	345600	-0.006506602	513.2436	-0.031641863	-57.115887	0.6506599	0.035361294	0.2025	23790.56987762451
144	100.84615	26.852436	113.0	9.0	1848.3846	32.85162	17.283974	88.22174	6.501475	348000	-0.007146264	287.42892	-0.034285825	8.462531	0.7146268	0.0484018	0.22583334	23962.28932571411
145	88.0	40.705444	113.0	0.0	1767.6666	32.420082	16.435125	78.89945	13.611786	350400	-0.0065855086	361.63028	-0.033832464	-73.01165	0.65855104	0.0507582	0.235	24143.92408680916
146	79.14286	46.0696	113.0	0.0	1867.7142	36.137222	18.529013	86.11816	8.011557	352800	-0.006898763	298.95938	-0.032945238	-13.909799	0.6898775	0.0489359	0.20833333	24320.617657899857
147	100.61539	27.00581	113.0	8.0	1821.6923	47.56935	27.056194	119.537094	10.160618	355200	-0.006782497	385.03983	-0.029870192	-20.39503	0.6782505	0.04676251	0.23083334	24493.499853610992
148	94.53333	34.166	113.0	5.0	1759.6666	47.09212	25.78802	109.96254	17.712626	357600	-0.006475687	197.11617	-0.025797429	-17.5647	0.64757013	0.045131907	0.22333331	24670.609234571457
149	94.21429	35.018726	113.0	6.0	1867.7142	38.36782	20.708303	106.08846	16.59986	360000	-0.0068888566	242.41435	-0.030693995	-9.123235	0.68888265	0.046728805	0.2591667	24845.808370113373
150	92.61539	34.892227	111.0	10.0	1903.3846	40.369106	20.989824	100.74768	8.494713	362400	-0.0065636635	549.4267	-0.025553828	-19.989368	0.6563691	0.04641663	0.23916668	25042.429682016373
151	68.066666	50.287796	113.0	1.0	1783.6	38.21447	19.980253	100.739845	13.88779	364800	-0.0065795653	426.17386	-0.034448266	-20.330935	0.6579545	0.04773308	0.24541669	25225.16651034355
152	87.0	41.225857	113.0	6.0	1882.5714	35.414825	19.443785	101.59597	8.567223	367200	-0.0064049414	272.21094	-0.032340635	-8.249196	0.6404925	0.03595204	0.22375	25409.332263946533
153	84.15385	42.440628	113.0	3.0	1813.0	36.619576	18.338919	90.11965	9.559452	369600	-0.0063554794	209.57117	-0.03072969	-21.985987	0.6355482	0.04870333	0.24333334	25606.99123764038
154	89.70588	38.837166	112.0	2.0	1732.7059	42.687134	23.06175	115.456726	10.358572	372000	-0.006106896	428.50723	-0.028472876	-10.814893	0.6106908	0.050325196	0.23083334	25784.656138896942
155	77.46154	46.207916	111.0	6.0	2049.3845	38.45798	17.670086	92.34254	10.028629	374400	-0.005647145	344.61905	-0.030214384	-18.997763	0.5647153	0.04610941	0.22791666	25976.809171915054
156	84.70588	42.50642	113.0	0.0	1786.7059	37.411858	19.310255	92.331154	16.04559	376800	-0.0057745413	422.68643	-0.02875516	-20.006746	0.5774534	0.048688922	0.22541666	26157.302462100983
157	74.833336	48.61727	113.0	5.0	2077.8333	38.652435	18.996632	110.78475	16.665747	379200	-0.0055989823	599.69037	-0.02672956	-22.982416	0.5598987	0.0448827	0.25250003	26355.337886095047
158	55.61111	51.818207	112.0	0.0	1703.5555	32.064552	17.144884	84.98306	-8.384374	381600	-0.006275691	596.56854	-0.03785954	-42.547417	0.6275683	0.044747368	0.2325	26542.352479457855
159	75.583336	48.379505	113.0	4.0	2066.25	29.795483	16.586922	81.0865	-5.6596465	384000	-0.0059106946	387.8771	-0.029568868	-27.084673	0.5910649	0.041763168	0.21916668	26745.857957839966
160	56.666668	49.88097	113.0	0.0	1665.1111	29.417904	16.301682	94.38855	6.6158104	386400	-0.005629435	576.80206	-0.026130555	-20.826517	0.5629471	0.04798533	0.19916666	26925.369992733
161	82.166664	44.405018	110.0	4.0	2010.25	33.81643	19.374758	95.87985	3.8190186	388800	-0.0062125623	441.14185	-0.029769605	-23.685854	0.6212563	0.039504517	0.21375	27115.396390914917
162	101.411766	24.779163	113.0	4.0	1659.6471	40.837055	20.877224	90.75388	14.905422	391200	-0.006034603	184.6477	-0.03126472	-63.22729	0.6034578	0.03612191	0.21249999	27293.298966646194
163	85.38461	41.222733	112.0	7.0	1995.7693	40.75378	19.888403	100.223236	11.120415	393600	-0.0061288676	470.50113	-0.026605627	-27.244642	0.61288756	0.04819582	0.23958333	27485.63890028
164	86.78571	41.158543	113.0	7.0	1697.3572	37.894382	17.805672	100.31149	17.40032	396000	-0.005962968	409.84854	-0.032499623	-25.576035	0.5962954	0.05088396	0.24249999	27663.466969251633
165	89.5	39.26035	113.0	7.0	1782.375	42.862106	24.706491	127.10821	11.760545	398400	-0.006365309	325.17407	-0.031295467	-24.916534	0.6365312	0.046761412	0.24458335	27849.3277695179
166	83.583336	44.483067	113.0	4.0	2013.8334	38.869003	24.67709	115.26831	9.368064	400800	-0.006530469	170.84413	-0.030273959	-14.512532	0.6530494	0.04185309	0.19041665	28028.20060133934
167	86.21429	41.877678	113.0	4.0	1702.5	36.38241	20.692814	105.86408	12.957706	403200	-0.0068338164	409.2028	-0.03220609	-22.937658	0.68337756	0.045991067	0.26333332	28205.092029094696
168	86.14286	42.033756	113.0	0.0	1750.6428	40.260555	21.90618	103.59628	17.023153	405600	-0.0065688193	176.47908	-0.025502803	-14.134074	0.6568826	0.03435789	0.20333333	28383.815263986588
169	108.64286	3.9207714	113.0	100.0	1772.7858	39.07687	22.216434	113.824646	7.1763678	408000	-0.0068041696	303.9329	-0.03340849	-48.42169	0.6804181	0.037478633	0.22958334	28554.28782057762
170	81.333336	42.858944	113.0	4.0	1764.9166	43.61368	22.416513	113.1912	1.1887659	410400	-0.0065675476	286.54407	-0.026755529	-12.26802	0.65675616	0.03520118	0.21416669	28735.322417020798
171	95.117645	31.793234	113.0	9.0	1638.7059	41.42813	22.817991	115.14234	0.2787984	412800	-0.0067755603	411.9996	-0.025722101	-23.978134	0.67755574	0.046933204	0.21041667	28907.944542884827
172	102.0	27.607134	113.0	7.0	2035.5385	41.645138	19.090061	99.23207	17.42646	415200	-0.006922414	232.67303	-0.028040828	-23.522257	0.692245	0.041733876	0.21375	29086.492384910583
173	92.84615	35.19582	111.0	9.0	1848.0769	45.428898	21.120413	121.907906	12.883366	417600	-0.0067797997	287.92563	-0.022782147	-24.22246	0.67797655	0.04638335	0.25125	29258.10263800621
174	81.066666	44.11117	113.0	1.0	1771.6	40.857246	21.762205	106.46777	6.030184	420000	-0.0066190413	284.4264	-0.028494397	-13.208687	0.6619037	0.036529645	0.2275	29436.977798700333
175	85.78571	42.355938	112.0	4.0	1883.4286	37.358185	20.127485	100.851654	4.7870493	422400	-0.0070996485	236.79382	-0.03498631	-18.119028	0.7099652	0.04749431	0.25333333	29621.512610197067
176	60.705883	50.512394	112.0	2.0	1900.0588	36.48427	21.321007	114.093185	5.091072	424800	-0.007650157	549.68134	-0.03383862	-48.054073	0.7650149	0.04868259	0.245	29815.833778858185
177	61.153847	51.137592	111.0	2.0	2100.3076	26.414045	13.266148	81.516884	7.6346974	427200	-0.008088668	540.4792	-0.035979796	-15.052783	0.80886585	0.04813862	0.32541665	29997.654742002487
178	87.066666	41.51059	113.0	2.0	1818.6666	35.23528	21.177864	100.3666	7.6217103	429600	-0.0068514943	359.80557	-0.035809245	-38.03484	0.68514603	0.044709872	0.2275	30190.011866807938
179	80.53333	45.663795	112.0	1.0	1827.5333	42.148033	24.224915	119.18292	15.166908	432000	-0.006329643	396.04385	-0.02757928	-29.08496	0.6329616	0.04651915	0.21083333	30364.72472858429
180	60.153847	50.50643	110.0	1.0	1888.5385	37.096348	19.098757	110.36679	14.193864	434400	-0.0062125474	637.2596	-0.026552813	-76.07856	0.6212558	0.03897192	0.21291666	30553.358711004257
181	75.5	46.642254	112.0	0.0	1677.25	34.060787	17.771906	101.08663	9.500467	436800	-0.0063180774	446.23178	-0.02786929	-28.229698	0.63180643	0.039017607	0.21875	30726.589574098587
182	93.64286	35.919765	113.0	4.0	1888.2858	33.02555	17.156794	92.82765	11.392364	439200	-0.006320154	359.17203	-0.032550227	-83.33981	0.6320142	0.04109207	0.22958334	30908.73088169098
183	88.625	38.38599	112.0	7.0	1855.375	39.05405	21.027304	105.12435	15.430862	441600	-0.005942752	311.5493	-0.03325649	-16.312283	0.5942733	0.047205627	0.20833333	31094.31213092804
184	56.5	50.86221	111.0	2.0	2026.6428	38.69836	19.654055	109.68203	16.855377	444000	-0.0057233176	622.5256	-0.028608372	-67.107025	0.5723336	0.03616007	0.22625001	31284.61194229126
185	73.53333	47.883007	112.0	2.0	1801.2	35.0766	19.724007	102.06182	7.521039	446400	-0.0058867433	459.53018	-0.025782945	-12.077617	0.5886735	0.04661419	0.24458332	31466.134432792664
186	81.2	44.603737	113.0	4.0	1872.4667	32.185158	19.861769	97.07968	9.5250635	448800	-0.0053381324	289.52823	-0.021783866	-20.864496	0.53381664	0.048778046	0.20833333	31657.88789844513
187	71.57143	48.10957	111.0	5.0	1902.5	35.997646	23.554802	102.55015	-2.2514882	451200	-0.004821807	557.34393	-0.016850652	-22.181448	0.48218074	0.03243482	0.14666666	31839.395085573196
188	60.4	51.25856	113.0	0.0	1849.2	37.408962	24.084469	117.01051	-3.1633394	453600	-0.004711186	569.5961	-0.018552594	-50.447887	0.47111425	0.045521453	0.17041667	32037.498059034348
189	59.294117	49.51977	111.0	3.0	1894.2354	32.973644	19.114325	122.44644	6.2001176	456000	-0.004894346	770.445	-0.031089837	-59.765797	0.48943567	0.038459525	0.19083333	32226.200877666473
190	100.833336	27.187109	113.0	11.0	2090.1667	28.942636	16.42456	78.17033	4.163426	458400	-0.0050733634	397.18555	-0.027209088	-2.6588135	0.5073356	0.0392999	0.20041668	32416.13888168335
191	65.23529	49.735218	112.0	1.0	1696.7646	28.896494	17.176744	88.75287	5.2045445	460800	-0.004834833	502.33212	-0.024829589	-21.14044	0.48348093	0.03726961	0.18083334	32599.441623687744
192	92.69231	36.916504	113.0	4.0	1920.3077	34.282215	18.46663	94.0632	5.0272403	463200	-0.005084271	390.4462	-0.021941364	-33.346027	0.5084289	0.030520545	0.15291665	32792.38071227074
193	67.22222	48.172787	111.0	1.0	1725.5	35.595215	19.727179	114.84713	2.197013	465600	-0.0057498016	734.90894	-0.026004246	-5.489376	0.57498187	0.034981247	0.22125001	32985.49892473221
194	72.5	47.853573	111.0	5.0	2031.1428	33.76359	17.328188	91.92975	2.2345414	468000	-0.0059978045	562.99194	-0.029758343	-18.300735	0.59978265	0.048314143	0.25375	33172.48119974136
195	56.375	50.738144	112.0	2.0	1851.6875	32.671597	16.325047	95.97364	10.130108	470400	-0.0057427683	533.1434	-0.032264795	-18.926691	0.57428044	0.048670907	0.24249999	33346.93103599548
196	63.57143	50.274555	111.0	1.0	1967.6428	32.82136	18.659138	96.80771	2.8418276	472800	-0.0049351505	526.9866	-0.026784534	-23.852835	0.49351284	0.037907448	0.17666666	33534.65280985832
197	62.625	50.80585	111.0	0.0	1822.0	30.637617	19.43416	99.08126	3.9773588	475200	-0.004721109	444.23608	-0.028538719	-37.323185	0.47211397	0.043254178	0.17083335	33716.24811244011
198	75.3125	47.35203	112.0	3.0	1930.25	35.281868	18.410324	92.506386	12.443426	477600	-0.0042278864	904.6191	-0.018182049	-53.68706	0.4227874	0.03354929	0.14791667	33899.6625187397
199	64.78571	49.841434	113.0	4.0	2026.6428	30.887524	14.826755	102.08826	10.18266	480000	-0.004675468	603.8437	-0.017025642	-40.428883	0.4675485	0.047776636	0.165	34087.38998794556
200	81.75	43.762856	113.0	3.0	1803.125	33.349342	18.662956	95.829216	2.8417988	482400	-0.004350225	550.1488	-0.018640509	-39.526962	0.4350233	0.050502043	0.23625	34274.64895057678
201	78.35714	46.8182	112.0	2.0	1879.7142	37.126614	21.122534	100.17511	1.7836705	484800	-0.003275464	509.22754	-0.013322656	-28.143724	0.3275462	0.04477116	0.15041666	34464.947530031204
202	88.0	39.722473	113.0	0.0	1780.75	33.41477	17.760162	93.87107	10.81846	487200	-0.0033420026	484.98047	-0.015182608	-57.788235	0.33420238	0.028971886	0.111250006	34656.13472366333
203	73.13333	48.642735	110.0	2.0	1861.7333	40.69001	16.92134	107.00651	4.1622458	489600	-0.003407975	425.78223	-0.015624166	-36.44125	0.34079978	0.029674739	0.15291667	34844.56345701218
204	80.4	45.298714	113.0	1.0	1862.6	42.384056	21.519873	113.879654	15.262667	492000	-0.0037274759	383.67093	-0.017046614	-23.644037	0.37274742	0.030389518	0.14458333	35035.42498254776
205	87.2	41.379868	112.0	3.0	1843.9333	41.190468	22.081446	110.34615	14.317769	494400	-0.004208714	346.1538	-0.019358622	-28.267511	0.42086878	0.03119226	0.14999999	35220.783858299255
206	79.53333	44.926407	112.0	1.0	1841.4667	41.10708	18.10262	97.52573	15.95186	496800	-0.0042898753	276.42844	-0.019799588	-22.197515	0.42898917	0.042909276	0.20666666	35410.90566277504
207	79.86667	44.41151	110.0	0.0	1774.6666	35.775314	17.743908	112.2315	12.60472	499200	-0.00428804	282.31732	-0.023599312	-29.32076	0.42880276	0.033867434	0.17208333	35590.752613306046
208	88.1875	39.446514	112.0	3.0	1810.125	39.735477	21.250206	113.44507	12.961427	501600	-0.004510308	375.3613	-0.025224889	-19.361498	0.4510261	0.0445215	0.19958334	35776.886514663696
209	64.78571	50.010254	112.0	0.0	1886.0	41.22166	21.392536	124.63244	5.2625904	504000	-0.004491724	449.83545	-0.029213691	-98.9766	0.44917226	0.0461332	0.18416667	35967.10409259796
210	64.47059	49.887074	111.0	0.0	1758.2941	37.629288	21.428413	105.667984	3.9015884	506400	-0.0043462017	310.54367	-0.024774043	-29.72854	0.4346222	0.028806522	0.15625	36160.8614256382
211	94.26667	33.570755	112.0	6.0	1988.0667	34.94465	21.626854	101.52164	8.4390335	508800	-0.0041942843	415.86987	-0.020361943	-45.893085	0.4194262	0.027321292	0.14041667	36348.90642142296
212	74.73333	48.15872	112.0	2.0	1963.5333	34.26334	18.831728	99.77103	15.061489	511200	-0.004213825	486.9598	-0.020358142	-15.629191	0.42138037	0.0321146	0.17708333	36529.58263349533
213	79.64286	46.502853	113.0	1.0	1927.4286	37.962128	18.934319	97.83781	13.058581	513600	-0.0042310604	432.89526	-0.01745749	-20.121859	0.42310748	0.04830722	0.1525	36715.791835308075
214	63.1875	49.539402	110.0	0.0	1828.625	34.783546	18.021954	99.79564	8.468687	516000	-0.0041962266	519.6049	-0.016854087	-26.367302	0.41962203	0.026256412	0.13666667	36897.54254746437
215	72.28571	49.04579	112.0	2.0	1962.4286	33.08642	19.255281	100.15088	3.8755918	518400	-0.0042164377	681.09985	-0.020957628	-38.475044	0.4216437	0.0351603	0.16333333	37090.161200761795
216	82.1875	43.301586	113.0	2.0	1794.875	35.068428	20.638824	99.78078	9.744171	520800	-0.0042484053	409.35925	-0.020581195	-34.37943	0.4248413	0.03368294	0.15875	37269.27037858963
217	77.23077	46.899487	113.0	4.0	1921.6923	35.6113	17.138144	104.54345	9.943882	523200	-0.004515787	476.52487	-0.025854835	-58.42589	0.45157757	0.038156897	0.17500001	37445.80934762955
218	82.8125	46.63585	113.0	0.0	1741.5	44.530605	24.377365	117.99277	15.8786	525600	-0.00423507	174.6309	-0.02061594	-26.74823	0.42350945	0.027841575	0.16291668	37620.65285897255
219	93.07143	35.637993	111.0	3.0	1881.8572	40.636585	18.747885	107.82408	14.390491	528000	-0.0041632378	208.95367	-0.02105303	-39.77889	0.41632476	0.03033715	0.15458333	37797.73685622215
220	82.4375	43.706364	113.0	4.0	1829.1875	40.162964	19.49303	107.53447	13.439666	530400	-0.004277756	307.80072	-0.021416932	-32.817955	0.4277755	0.029272554	0.14999999	37984.52949118614
221	87.07143	41.56486	113.0	7.0	1973.2142	41.38327	22.419472	124.973274	11.249136	532800	-0.0037211354	675.9804	-0.016867287	-41.3072	0.37211415	0.034553286	0.145	38175.35481119156
222	87.86667	41.907623	113.0	0.0	1837.6	41.50464	23.94723	117.22606	6.4579396	535200	-0.003927278	407.2305	-0.016356668	-45.67619	0.3927258	0.04084681	0.16708334	38360.23225545883
223	101.57143	25.990973	113.0	9.0	1889.2858	43.434303	18.54738	103.22671	13.658595	537600	-0.004165776	266.31372	-0.019746048	-40.747334	0.4165778	0.041139014	0.17833333	38542.330095767975
224	80.46667	45.21337	113.0	4.0	1778.6666	50.696068	23.251867	118.40527	18.542053	540000	-0.0037051886	506.71713	-0.015963793	-119.162476	0.3705202	0.032227103	0.16208333	38724.71404981613
225	79.28571	45.90118	112.0	0.0	1832.4286	42.87416	22.076477	105.51261	14.346419	542400	-0.004019717	454.2604	-0.013711278	-42.714947	0.40197238	0.02484987	0.15458333	38916.680612802505
226	82.5625	42.20185	113.0	7.0	1761.6875	34.59585	17.991287	86.79301	11.761666	544800	-0.004222634	375.61255	-0.02130591	-8.235611	0.42226148	0.030890366	0.14083333	39106.10969829559
227	86.5	42.701202	112.0	0.0	1873.2858	37.22736	18.698246	90.9637	13.556792	547200	-0.003965954	343.30322	-0.018471157	-23.388466	0.39659476	0.037487533	0.17583334	39288.71156024933
228	82.0625	44.25702	112.0	1.0	1801.5	39.99915	18.68267	100.77717	16.311987	549600	-0.0040726042	439.4584	-0.019561194	-21.43393	0.40725935	0.03164951	0.17833333	39476.69946336746
229	94.21429	35.004448	113.0	7.0	1972.8572	39.267853	19.7939	102.1155	15.056001	552000	-0.0041680187	282.58176	-0.014450483	-13.653259	0.41680267	0.01800065	0.11625	39660.223806619644
230	73.73333	47.958965	113.0	3.0	1853.6666	41.98833	19.909243	103.36314	17.7446	554400	-0.00408568	527.1036	-0.01898744	-37.46929	0.4085684	0.03597298	0.16333334	39851.665875434875
231	87.2	41.76793	113.0	2.0	1897.2667	34.70562	18.201502	91.743576	13.24493	556800	-0.0046686926	615.4099	-0.021156706	-16.071344	0.46686664	0.039122283	0.16875	40052.24138879776
232	76.84615	45.36662	113.0	6.0	1924.8462	36.46713	18.032925	96.141464	8.589947	559200	-0.004741043	375.75278	-0.021235263	-13.964322	0.47410485	0.03374167	0.16958334	40246.203166246414
233	69.75	49.122932	112.0	0.0	1725.625	37.58699	19.67924	99.04756	14.749214	561600	-0.004999757	406.61057	-0.02258131	-33.454277	0.4999741	0.030733893	0.17875	40435.46809506416
234	66.14286	51.332054	113.0	4.0	1906.5	30.375826	16.507267	87.792015	10.473557	564000	-0.005264511	542.0322	-0.03104432	-45.612564	0.5264511	0.038657736	0.185	40636.51646780968
235	78.85714	44.818455	113.0	6.0	1771.8572	32.114586	17.123482	90.829475	9.974309	566400	-0.004858782	274.37808	-0.022449523	-35.95918	0.48588064	0.036293816	0.17916667	40823.57835030556
236	75.9375	46.51407	113.0	0.0	1733.125	36.967213	19.981625	103.93784	9.278618	568800	-0.004405921	588.03955	-0.015079595	-31.023819	0.44059268	0.031262804	0.13166666	41007.78792452812
237	86.78571	41.831596	113.0	6.0	1871.6428	35.422554	19.574556	97.67267	9.191493	571200	-0.0041772127	248.88629	-0.022378512	-23.286364	0.41772032	0.03468632	0.18499999	41208.22347211838
238	100.42857	25.064816	112.0	11.0	1802.4286	39.146435	20.76571	108.35991	10.960871	573600	-0.0040197573	213.06148	-0.018805765	-40.75037	0.4019731	0.03447642	0.14541666	41399.357373952866
239	80.6	45.257484	112.0	0.0	1761.2667	46.3915	22.396532	121.34955	19.42752	576000	-0.00394016	634.30347	-0.01681944	-61.470974	0.3940183	0.02582171	0.1425	41591.373624801636
240	93.57143	36.539047	113.0	2.0	1834.2858	40.20449	21.441778	105.605995	11.535338	578400	-0.0038263674	416.38565	-0.014150982	-24.917368	0.38263437	0.041703824	0.165	41771.860405921936
241	99.92857	25.217524	113.0	10.0	1803.0714	41.031372	19.917898	103.07277	13.454069	580800	-0.0033011436	314.39926	-0.010053814	-19.452967	0.33011281	0.01668597	0.10999999	41954.826397657394
242	101.46667	27.312675	113.0	0.0	1761.9333	46.994747	22.66138	113.907715	19.765171	583200	-0.0030175422	78.86105	-0.009991383	-12.90813	0.30175218	0.029072866	0.11541667	42135.60146212578
243	79.85714	47.62631	113.0	0.0	1857.2142	47.796627	20.53193	112.04915	21.372095	585600	-0.002863668	454.12436	-0.009861127	-42.695255	0.28636718	0.02834556	0.11916667	42320.122087955475
244	94.8	35.378338	112.0	5.0	1768.2667	46.35592	21.317736	98.15289	19.68347	588000	-0.0026255448	330.69724	-0.011801645	-24.172968	0.26255146	0.03206444	0.13708332	42510.26673555374
245	93.73333	33.673862	113.0	7.0	1849.6666	41.679394	17.028624	97.11102	17.818966	590400	-0.0024244238	207.01854	-0.007544393	-31.429039	0.24244474	0.030620918	0.10541666	42693.68189120293
246	108.61539	3.1510305	113.0	103.0	1917.6923	43.078564	20.149902	104.85192	15.263265	592800	-0.0021887247	112.25901	-0.006029039	-31.782164	0.21887755	0.01629713	0.069583334	42876.291733026505
247	94.4375	33.05293	112.0	7.0	1762.4375	50.728966	23.924488	111.628174	21.189466	595200	-0.0019825946	397.1704	-0.004206506	-42.915157	0.19826286	0.00589426	0.043333333	43073.47336626053
248	94.35714	36.017075	112.0	4.0	1950.3572	42.364334	20.709358	103.169754	15.792679	597600	-0.0017865002	357.2308	-0.004958034	-10.611163	0.17865135	0.014647055	0.08833333	43258.173782110214
249	87.21429	41.817936	113.0	6.0	1846.0714	41.36643	19.477201	100.72611	9.897443	600000	-0.0018180063	405.2538	-0.0045344033	-26.46021	0.18180259	0.014348526	0.054166663	43451.31557941437
250	108.46667	4.12903	113.0	100.0	1756.2667	44.92647	19.880934	100.346954	16.107145	602400	-0.0014851987	66.75518	-0.010770648	-13.699164	0.14852022	0.013186843	0.07458333	43627.75425720215
251	101.5	25.024988	112.0	12.0	1858.8572	46.71581	18.36518	102.399574	14.764173	604800	-0.0016514659	190.51143	-0.007214498	-26.346695	0.16514403	0.07645162	0.08375001	43803.93768143654
252	101.28571	25.3079	113.0	11.0	1757.8572	49.25032	23.088923	109.301926	20.516056	607200	-0.001224637	98.84418	-0.004153487	-3.9963207	0.122463994	0.015726743	0.045416668	43991.37325358391
253	89.9375	37.859062	113.0	10.0	1766.0	46.401646	23.154747	106.68037	13.31239	609600	-0.0010243455	339.3259	-0.0034529578	-38.97293	0.10243537	0.013242029	0.06458333	44183.0940554142
254	94.23077	38.322826	113.0	3.0	1888.3846	44.906845	21.10039	95.70757	12.104461	612000	-0.0010831753	199.11913	-0.0026507203	-4.38812	0.10831668	0.011772019	0.065416664	44376.607972860336
255	101.13333	26.527637	113.0	3.0	1690.4	44.278877	20.612986	93.989975	14.187405	614400	-0.0011945367	64.36807	-0.0011776676	-15.255051	0.119454764	0.008399267	0.024583334	44560.589376449585
256	94.14286	34.597393	113.0	9.0	1770.2858	46.380337	19.51454	104.33276	14.253975	616800	-0.0009882251	419.64062	-0.0026153948	-12.420817	0.098821245	0.0035381608	0.009166666	44741.21350646019
257	88.86667	39.16779	113.0	8.0	1729.0	46.84846	19.919025	94.6377	20.454952	619200	-0.0009407401	397.33398	-0.0022533264	-24.254515	0.0940708	0.0043025003	0.042083334	44933.9090423584
258	109.26667	4.202645	113.0	100.0	1827.6666	37.908527	18.331902	89.82916	17.452038	621600	-0.0010215938	191.4627	0.0007468434	-15.198177	0.10216283	0.004540695	0.05125	45114.309824705124
259	93.53846	37.655556	113.0	5.0	1888.7693	43.761406	20.333277	93.12392	17.284218	624000	-0.0012065768	241.54918	-0.0031765054	-5.4303956	0.12065681	0.005227927	0.029166669	45296.823524713516
260	102.13333	24.229092	113.0	13.0	1697.4667	43.05559	20.614094	96.420006	18.65208	626400	-0.0014467636	172.65999	-0.00332118	-10.074253	0.14467674	0.009787119	0.035	45470.840542554855
261	101.71429	25.529894	113.0	11.0	1791.3572	42.85586	18.965717	101.20545	12.10876	628800	-0.001289626	110.35325	-0.0034889586	-18.034666	0.12896283	0.009242928	0.037916668	45659.329295396805
262	95.46667	33.777443	113.0	7.0	1696.9333	52.586895	23.170801	113.87005	22.088232	631200	-0.001047877	261.39807	-0.0022858952	-21.485565	0.10478731	0.004241725	0.0325	45839.827958106995
263	96.066666	33.489235	113.0	10.0	1827.4667	44.282513	21.223835	108.04954	20.282598	633600	-0.000987649	323.29596	-0.0013573071	-9.632575	0.09876448	0.0017857417	0.011666667	46015.14133167267
264	101.69231	27.736076	113.0	6.0	1886.0769	44.168545	19.312912	93.63102	18.723856	636000	-0.001271403	342.02856	-0.0027014695	-28.287384	0.12713861	0.0046150894	0.0425	46198.80383229256
265	103.05882	22.966652	113.0	13.0	1727.0	45.72748	21.18193	100.883026	20.662664	638400	-0.0011389455	382.5603	-0.0019090927	-37.45938	0.113894664	0.0074264575	0.061666667	46372.29869008064
266	102.333336	28.211502	113.0	9.0	2074.3333	52.162395	22.958984	115.78141	23.356222	640800	-0.001046403	177.44072	-0.0044160136	-0.7544279	0.104638964	0.013590799	0.05	46548.4771938324
267	88.13333	41.044476	113.0	2.0	1754.0667	50.79394	22.305374	110.83536	22.259823	643200	-0.000750944	429.4567	-0.00253075	-54.092327	0.07509318	0.003577794	0.014583333	46732.29849219322
268	102.53333	25.463348	113.0	9.0	1824.4	44.990795	22.516909	102.8659	19.237919	645600	-0.000748684	75.83329	-0.0017361114	1.0135328	0.07486824	0.0044841995	0.018333333	46909.78823018074
269	101.07692	26.724987	113.0	9.0	1876.0769	43.281036	19.625917	94.773	6.060881	648000	-0.0011017807	181.00092	-0.0020172999	-7.012716	0.110178314	0.005003122	0.020833334	47092.05963802338
270	72.588234	48.101677	112.0	2.0	1752.4117	44.05774	22.913988	111.27359	6.3817596	650400	-0.0013214946	458.26938	-0.004577167	-50.47879	0.1321502	0.010383806	0.03	47276.743153333664
271	102.083336	27.86114	113.0	10.0	2026.4166	39.550365	20.168592	107.38721	17.142456	652800	-0.0016156584	248.4048	-0.0039003333	-0.6533124	0.16156413	0.0149553055	0.07333333	47454.36582040787
272	109.14286	4.40547	113.0	100.0	1637.2858	45.256744	22.702898	108.02153	17.762175	655200	-0.001821965	142.02208	-0.0058460906	-36.688126	0.18219686	0.023725042	0.08958334	47625.560891866684
273	108.875	5.072906	113.0	100.0	1733.3125	48.26248	24.427252	116.86774	20.842716	657600	-0.0019073164	46.25237	-0.005436132	-7.6520634	0.19073148	0.0068686553	0.05666667	47800.29227018356
274	109.0	3.1885211	113.0	103.0	1906.4166	51.36397	21.38517	109.86575	22.353773	660000	-0.0022359926	23.885214	-0.009702865	-4.513104	0.22359963	0.02624675	0.10333333	47974.6309030056
