Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	Time
257	31.285164	38.044037	109.568794	4.7116694	136.87878	21.419966	16.383862	71.545906	-14.592966	232200	2.9802322e-08	686.74835	-0.0019412929	-65.6205	0.010044097	0.035888597	0.010000001	7669.87620973587
258	21.114107	28.547022	109.56671	4.7243986	137.32353	25.230974	16.77924	90.91865	-2.6722763	233100	-1.7384687e-08	404.12354	3.653268e-06	-48.359028	0.0015725922	4.4372348e-07	0.0	7701.685839891434
259	27.555319	35.924736	109.38306	4.7111826	137.71875	24.486895	19.439537	84.28686	-1.5238185	234000	1.3659398e-08	523.315	-2.4853274e-05	-17.999092	0.0019812316	3.7690003e-07	0.0	7733.813592672348
260	24.09125	31.86488	109.499435	4.7152343	136.88571	21.865177	18.16348	77.64753	-2.4523795	234900	-4.967054e-09	425.7687	1.5894572e-06	-17.08634	0.0008581644	4.7683715e-09	0.0	7765.790014028549
261	19.937143	29.591599	109.31082	4.722408	138.0	19.264414	19.632322	87.65142	-6.2623734	235800	-7.450581e-09	387.6429	-7.1426234e-06	-16.213697	0.00088527566	1.1589791e-08	0.0	7797.06248831749
262	26.235435	34.720642	109.51653	4.7197447	137.14285	22.002243	16.948267	72.619896	-2.4369676	236700	1.7384687e-08	417.03568	-1.4262895e-05	-18.72289	0.0009827983	2.1325215e-08	0.0	7828.581199645996
263	23.895952	32.56065	109.33596	4.7088747	138.33333	19.959826	16.247091	77.0072	-3.2915084	237600	-1.8626451e-08	446.85464	-0.0002868461	-12.782143	0.00085190317	0.013997816	0.0011111111	7860.916211605072
264	25.926674	35.94263	109.39531	4.7178755	138.06061	22.307213	20.731506	82.739334	-2.538538	238500	6.208817e-09	460.3057	-5.525847e-08	-20.291178	0.00040990184	0.0	0.0	7892.710848093033
265	21.14125	28.955465	108.88189	4.7307844	137.78787	22.60744	22.33288	94.00394	-4.305652	239400	-1.9868216e-08	398.75302	-4.0108958e-07	-37.865974	0.00036579897	0.0	0.0	7925.100316524506
266	23.877241	32.60043	109.354294	4.711816	137.51515	17.131227	16.864382	76.095726	-15.607364	240300	-9.934108e-09	376.58493	-4.6690306e-07	-28.791702	0.0003256936	0.0	0.0	7956.76565694809
267	29.402983	37.782948	109.59648	4.7187643	137.32353	25.003603	22.298878	88.75281	-1.3620006	241200	4.967054e-09	469.03638	5.432715e-08	-13.698074	0.00031721234	0.0	0.0	7988.171696901321
268	20.447277	29.41746	109.350426	4.722194	137.71875	19.618464	18.6279	87.762764	-1.3091457	242100	1.7384687e-08	344.7842	-7.2767335e-07	-19.460424	0.00032602003	0.0	0.0	8019.681834936142
269	25.823816	34.85786	109.60827	4.7114162	136.88571	20.686167	19.067802	83.09953	-2.365242	243000	7.450581e-09	456.19446	5.820766e-09	-17.840706	0.00028543608	0.0	0.0	8051.253367185593
270	24.180496	33.024403	108.61815	4.718375	138.0	24.535208	22.817932	95.59019	-0.57891244	243900	-4.967054e-09	401.9752	-1.6887982e-07	-12.924606	0.00027969966	0.0	0.0	8083.11594581604
271	19.930727	28.385769	109.291695	4.712106	137.14285	19.973726	18.924313	84.11587	-7.268594	244800	4.967054e-09	321.84476	-1.3411045e-07	-9.378993	0.0002702288	0.0	0.0	8115.50168299675
272	26.80494	35.656834	109.174416	4.7198777	138.33333	20.92974	19.454739	89.36572	-5.0465183	245700	1.4901161e-08	356.44824	-3.942599e-07	-27.409454	0.0002449406	0.0	0.0	8146.651442289352
273	24.32512	32.417564	109.389114	4.7238193	138.06061	21.970295	22.977224	98.54502	-6.5041738	246600	9.934108e-09	417.24942	2.7551625e-09	-22.64443	0.00028491922	0.0	0.0	8178.907870292664
274	25.688406	35.95777	109.476074	4.714037	137.78787	20.249702	19.65177	87.67241	-5.444348	247500	-1.7384687e-08	448.88037	-7.7299774e-08	-20.834574	0.00026880176	0.0	0.0	8210.83965754509
275	21.263119	28.852571	109.165985	4.7050486	137.69698	20.816692	20.731176	97.44985	-15.778794	248400	9.934108e-09	306.72354	-0.00014006719	-14.580685	0.0015475573	0.04896076	0.0011111111	8241.797160863876
276	23.6595	32.006104	109.22511	4.7208624	137.52942	19.058084	19.876394	97.80741	-13.887247	249300	-1.3659398e-08	361.47153	-0.000104404986	-9.330957	0.0032909699	0.002845268	0.0022222223	8274.09007024765
277	26.069736	36.443428	109.600876	4.7147765	137.78125	20.886477	19.67482	82.52082	-2.3306289	250200	-4.967054e-09	414.2268	4.1471017e-07	12.90392	0.00027960588	1.0596382e-09	0.0	8304.666459560394
278	20.657991	28.360687	109.625885	4.7202425	136.94286	17.600958	20.12331	88.44829	-3.6337862	251100	3.7252903e-09	286.89944	-2.7287751e-07	-17.726124	0.00020013297	0.0	0.0	8336.943390607834
279	24.523193	33.203728	108.608444	4.7156734	138.0	18.137295	16.526257	81.5622	-1.6012297	252000	0.0	359.62314	4.967054e-09	-8.846171	0.00019174103	0.0	0.0	8367.979509592056
280	28.352688	37.126644	109.574356	4.7054844	136.52777	19.854712	17.069162	79.77466	-1.5992818	252900	6.208817e-09	432.82742	-5.8362883e-08	-36.64663	0.0001913235	0.0	0.0	8399.618465185165
281	19.819838	28.987041	109.14153	4.724855	138.39394	19.034714	20.24723	102.31016	-3.1761806	253800	9.934108e-09	302.8708	-8.8786084e-07	-19.188637	0.00019577792	0.0	0.0	8431.707983732224
282	26.8811	35.58598	109.40527	4.7070055	138.12122	23.346659	21.970224	98.20853	-0.8894273	254700	2.483527e-09	448.32996	2.4028122e-07	-17.610159	0.00019375102	0.0	0.0	8463.567308187485
283	24.357298	32.458397	109.29721	4.7140245	137.84848	20.762205	20.40238	92.923225	-5.1158595	255600	1.7384687e-08	346.58066	-4.1288633e-08	-9.285066	0.00020226736	0.0	0.0	8495.410194635391
284	20.185675	29.2809	109.50598	4.7187257	137.57576	18.737154	19.92149	97.02963	-1.9460446	256500	3.1044085e-09	314.05118	-3.4334758e-07	-17.361567	0.00021716801	0.0	0.0	8527.804339885712
285	26.162533	35.11667	109.60145	4.7054157	137.38235	23.55806	24.153175	101.231575	-25.51272	257400	1.2417634e-08	395.49463	-0.00038106056	-44.4872	0.00020078667	0.10780006	0.0011111111	8557.905091047287
286	23.145397	32.47165	109.43001	-10.0	135.76923	17.536839	18.968384	101.2694	-32.27155	258300	2.483527e-09	311.87274	-0.0014287764	-49.845882	0.04411252	0.054815132	0.06666666	8588.325213432312
287	28.086946	29.984884	109.2767	-10.0	130.90909	23.971844	23.28732	97.67076	-29.115433	259200	9.313226e-09	456.62704	0.00021353674	-97.5821	0.050775573	0.17275578	0.03888889	8617.836917638779
288	30.84528	35.248623	112.60849	5.52161	136.7742	25.464197	19.405107	105.672615	-44.76202	260100	-1.4901161e-08	555.6441	-0.0002700972	-49.59555	0.00016882953	7.2848e-05	0.0	8648.868019104004
289	24.069448	31.864414	109.47303	4.7257404	136.2	23.562868	19.296608	94.23067	-4.077502	261000	2.483527e-09	369.76953	-0.00075904623	-22.487442	0.009500551	0.010892448	0.0011111111	8681.019221067429
290	26.200867	35.535	109.410385	4.719656	137.79411	22.708374	23.258701	102.88579	-2.9613907	261900	0.0	381.52283	-1.5072364e-06	-14.474399	0.00022092987	1.5298525e-08	0.0	8712.05171084404
291	20.730762	29.333858	109.281166	4.7321553	138.21875	17.33119	17.14319	92.04709	-5.3016124	262800	2.483527e-09	250.57271	4.507912e-06	-14.522888	0.00048136027	8.953942e-08	0.0	8743.714277267456
292	28.724157	37.454304	109.62608	4.723989	137.08571	22.337282	21.685297	103.28169	-22.381727	263700	2.483527e-09	437.3359	-0.00078931125	-25.640074	0.005879846	0.004623042	0.0044444446	8774.971548557281
293	25.014854	33.64169	109.49498	4.7257533	138.64516	24.024183	23.588152	98.82524	-2.7961824	264600	3.7252903e-09	373.52902	1.5677263e-07	-12.182576	0.0003806519	2.450413e-09	0.0	8806.441657066345
294	19.426092	28.393545	109.37807	4.7236	137.0	16.840668	18.97249	95.041374	-3.956668	265500	9.934108e-09	278.5215	-3.5514435e-07	-8.001128	0.00047603922	7.2850126e-10	0.0	8838.129019021988
295	27.96458	36.21387	109.20182	4.725029	138.06451	22.310928	21.833307	100.5019	1.0751948	266400	-9.934108e-09	339.13507	-2.9727817e-06	-10.141544	0.00049936416	2.8477773e-09	0.0	8867.889956474304
296	23.582802	31.605701	109.58133	4.70459	136.58333	20.189594	22.192026	97.75631	-0.9571407	267300	-9.934108e-09	364.97888	6.596868e-07	-4.3160243	0.000760806	3.9736427e-09	0.0	8899.501407384872
297	19.207106	29.538542	109.256996	4.7217326	138.40625	20.908663	21.806505	107.377335	-3.966238	268200	1.4901161e-08	320.12024	-3.0559797e-06	-20.360518	0.0008297121	7.0201023e-09	0.0	8929.53731918335
298	27.517126	34.883255	109.482216	4.722069	137.44118	19.87434	17.345612	78.98007	-0.029797116	269100	-9.934108e-09	317.1943	1.05549894e-07	-23.470505	0.00063975033	0.0	0.0	8961.35434961319
299	23.145452	34.180817	109.62848	-10.0	136.51613	18.927565	22.960396	105.1512	-33.00232	270000	-9.934108e-09	343.79858	-0.0011419319	-17.202467	0.010671783	0.014447457	0.013333333	8992.812947750092
300	24.287699	32.98494	109.473076	4.7209744	138.1875	21.966515	22.593267	104.83237	-2.27482	270900	1.2417634e-08	338.55038	-6.0399375e-06	-8.861681	0.0010173618	6.428692e-07	0.0	9024.199763298035
301	23.717913	31.78893	109.520645	4.711451	136.62857	19.252577	21.022537	99.424095	-21.783241	271800	-4.967054e-09	309.7764	-0.00069558556	-18.211359	0.006450208	0.02034633	0.0044444446	9056.05775809288
302	23.836397	34.220375	109.43959	4.7163234	138.93333	24.967455	24.693005	112.062325	-0.25572878	272700	1.2417634e-08	412.89722	-6.519258e-08	-18.327585	9.9239325e-05	0.0	0.0	9084.628410100937
303	23.099892	31.364555	108.96106	4.7233167	136.61111	20.232283	21.176746	99.76613	-0.49065915	273600	-9.934108e-09	282.87524	1.8134597e-07	-39.452755	9.2405135e-05	0.0	0.0	9116.494162082672
304	24.981483	33.40768	109.47308	4.7134805	138.3871	18.687775	19.197636	97.91103	-3.227861	274500	-1.2417634e-08	353.4568	-7.0159636e-08	-32.550003	0.000109860346	0.0	0.0	9146.832256317139
305	28.102869	37.59865	109.63487	4.7220073	136.77142	26.628483	26.37502	114.60663	-0.46763098	275400	-4.967054e-09	420.05887	-2.9491882e-09	-19.674957	0.00011805673	0.0	0.0	9178.083290576935
306	17.208271	24.557844	108.479706	4.7083592	137.93939	20.93737	21.141611	103.70837	-2.7581155	276300	2.2351742e-08	270.51483	1.2417635e-09	-50.147797	0.00011496772	0.0	0.0	9209.878222227097
307	27.236258	35.37396	109.21008	4.7168803	137.66667	20.191343	16.945457	86.15458	0.7953663	277200	-4.967054e-09	359.89697	-1.800557e-08	-38.86193	0.00011377153	0.0	0.0	9241.874486207962
308	26.831314	34.780647	109.607155	4.7208934	137.54286	25.524006	26.332687	106.80484	-2.972091	278100	7.450581e-09	419.07007	0.0	-30.615112	0.00012213133	0.0	0.0	9272.920846700668
309	19.722338	30.070591	109.622055	4.7201023	138.67741	19.298376	18.94822	104.7916	-0.73315734	279000	0.0	282.27628	-2.173086e-09	-27.186209	0.000119735785	0.0	0.0	9303.04459810257
310	25.844896	34.254955	109.309105	4.708358	137.11111	20.73518	22.749483	103.50519	-1.4307753	279900	0.0	327.39145	-4.284084e-08	-12.678327	0.000110766014	0.0	0.0	9334.959223985672
311	25.730886	33.712193	109.4161	4.70482	138.93333	23.075811	22.63586	102.01342	-1.0120119	280800	6.208817e-09	365.3394	-1.2417635e-09	-12.350215	0.00012550564	0.0	0.0	9363.826574325562
312	21.441782	31.706741	109.458405	4.7033234	136.61111	20.838926	20.732407	106.16606	2.1921325	281700	-9.934108e-09	306.36356	-1.6142925e-08	-13.801509	0.000107637345	0.0	0.0	9395.701542139053
313	24.771738	33.298916	109.55843	4.720455	138.3871	20.426596	23.287283	105.96039	-3.2301188	282600	-4.967054e-09	269.51004	1.3116126e-08	-19.908888	0.00011766201	0.0	0.0	9427.295719861984
314	23.670414	31.736418	109.27245	4.7089324	136.77142	22.058695	21.884394	105.996475	0.058261726	283500	7.450581e-09	348.05606	3.7252903e-09	-14.040886	0.000117192314	0.0	0.0	9459.319835662842
315	29.108854	38.522083	109.61498	4.7122397	137.93939	22.442053	23.632315	107.61396	1.9751995	284400	-2.483527e-09	435.87354	-2.2506963e-09	-40.66949	0.00011030681	0.0	0.0	9490.988059520721
316	17.80501	24.628853	109.417725	4.7273417	137.66667	23.162128	23.46713	116.427315	-0.9127383	285300	-1.4901161e-08	313.84277	-6.208817e-08	-82.54598	0.00012314605	0.0	0.0	9522.598615169525
317	23.096773	31.903296	109.59061	4.7126737	137.54286	24.227308	23.063686	105.432495	-4.739588	286200	-2.483527e-09	372.56937	2.483527e-09	-22.823923	0.00011029735	0.0	0.0	9554.372548341751
318	30.745213	39.34384	109.635544	4.722655	138.67741	18.894932	18.11141	85.41292	-3.1826086	287100	1.9868216e-08	440.6417	-5.5568915e-08	-56.480183	0.000111503985	0.0	0.0	9585.720909357071
319	19.59985	27.947311	109.19841	4.725262	137.11111	16.469202	20.094166	102.170586	-3.3424866	288000	-4.967054e-09	264.9785	-4.346172e-09	-16.963163	0.0001217183	0.0	0.0	9617.602679252625
320	25.496407	33.81031	109.584625	4.711696	138.93333	22.274134	21.964678	102.28183	-0.13704273	288900	-1.2417634e-08	350.38074	-1.9092113e-08	-10.526084	0.00011947585	0.0	0.0	9645.814873695374
321	26.24456	34.507534	109.620056	4.7172694	136.61111	21.754736	22.97109	103.912186	-3.313849	289800	-4.967054e-09	323.1698	-2.3903945e-08	-10.400119	0.00011258196	0.0	0.0	9677.519533872604
322	22.954773	33.55919	108.81946	4.712575	138.3871	19.607357	22.893528	107.05109	0.5233047	290700	7.450581e-09	292.84915	5.5879354e-09	-7.3708596	0.00014383889	0.0	0.0	9708.587653398514
323	23.529858	31.875557	109.625374	4.721543	136.77142	22.411024	23.125473	103.30677	-4.488238	291600	-4.967054e-09	334.1333	9.002785e-09	-6.8009515	0.000110965666	0.0	0.0	9740.068294763565
324	24.799887	32.446	109.619354	4.708535	137.93939	20.161552	21.49868	106.162155	-2.4432366	292500	-2.483527e-09	311.72363	-6.953875e-08	-16.109808	0.00012321242	0.0	0.0	9770.879041671753
325	22.072756	33.02711	109.24511	4.720934	137.66667	22.605751	23.040253	101.56595	-0.7025074	293400	-1.9868216e-08	310.38733	-2.8250119e-08	-6.725822	0.00013700617	0.0	0.0	9801.917184114456
326	23.344046	31.840452	109.28087	4.711988	137.54286	19.566164	21.366608	103.40879	-4.7159615	294300	-9.934108e-09	258.8518	6.2088173e-10	-10.611321	0.0001255115	0.0	0.0	9833.715115308762
327	25.213482	33.269173	109.22473	4.713494	138.67741	19.01847	20.287817	102.31982	-1.2833767	295200	-9.934108e-09	318.76868	-4.8428774e-08	-29.5949	0.00013103434	0.0	0.0	9865.442378759384
328	27.597507	37.3348	109.63723	4.7222414	137.11111	22.251766	25.541286	103.486015	-0.61161804	296100	0.0	399.96948	-1.8626451e-08	-21.515915	0.00013393514	0.0	0.0	9896.755257844925
329	18.536613	25.594444	109.2587	4.721791	138.93333	18.179956	19.940727	102.417366	-2.4532845	297000	1.9868216e-08	265.5224	-6.7055225e-08	-21.538513	0.00013637406	0.0	0.0	9925.533457279205
330	25.38256	34.364384	109.20299	4.720023	136.61111	22.07097	22.086721	107.00744	0.04715981	297900	-4.967054e-09	312.7377	-1.2417634e-08	-10.328706	0.0001292394	0.0	0.0	9957.41770529747
331	27.721899	36.66889	109.57997	4.710463	138.3871	22.976376	25.300968	103.67568	0.22026944	298800	-4.967054e-09	420.88266	-1.8936893e-08	-40.415062	0.00014795033	0.0	0.0	9987.73015832901
332	19.655281	28.375166	109.64244	4.724738	136.77142	19.124187	21.934069	110.257	-2.948788	299700	-3.7252903e-09	248.9472	-6.208817e-09	-20.37275	0.00012972487	0.0	0.0	10019.672830581665
333	23.73751	32.410473	109.23997	4.713498	137.93939	22.388779	24.352884	107.43462	0.7811572	300600	-1.7384687e-08	285.34644	-8.692344e-09	-16.16589	0.00013701622	0.0	0.0	10050.574924945831
334	27.882107	35.499794	109.498436	4.710268	137.66667	24.061947	21.852602	94.41387	2.7417095	301500	1.2417635e-09	367.90732	-1.6142925e-08	-17.152864	0.00014055167	0.0	0.0	10082.884470701218
335	21.91497	32.184906	109.440216	4.718227	137.54286	19.748524	21.590359	104.77779	-0.3537996	302400	-9.934108e-09	287.96054	-1.2417634e-08	-19.223799	0.00013243324	0.0	0.0	10114.621018648148
336	24.794304	33.205784	109.16793	4.733589	138.67741	21.018806	23.5565	104.89369	-1.5744083	303300	2.483527e-09	276.78983	-4.346172e-09	-10.072349	0.0001402962	0.0	0.0	10145.704415082932
337	23.120193	31.328547	108.78358	4.711731	137.11111	21.95728	23.065939	101.64362	-2.5356855	304200	3.7252903e-09	329.22314	3.1044087e-10	-10.521796	0.00013356487	0.0	0.0	10177.823177576065
338	23.744724	34.371937	109.594406	4.7115245	138.93333	21.441442	22.47724	105.55383	-0.37480366	305100	1.8936893e-08	369.18198	-2.029507e-08	-39.879177	0.0001323736	0.0	0.0	10206.222570180893
339	23.209171	31.476713	109.38444	4.7226133	136.61111	20.22375	23.383581	106.79011	-0.14174028	306000	0.0	268.80954	-9.623666e-09	-45.424244	0.00013503483	0.0	0.0	10238.036113500595
340	24.951038	33.331177	109.49361	4.7216043	138.3871	20.126974	20.28377	94.230125	-0.34997052	306900	5.5879354e-09	334.97012	-1.3333435e-07	-12.52815	0.00013638826	0.0	0.0	10268.396033525467
341	28.134409	37.703175	109.62124	4.713922	136.77142	23.192413	24.684185	106.82323	-1.55521	307800	-9.934108e-09	347.36646	6.208817e-09	-12.464722	0.000121281766	0.0	0.0	10299.838779687881
342	17.347105	24.775883	109.551186	4.724304	137.93939	18.905787	21.834072	102.61012	-3.3775356	308700	-1.086543e-08	243.3846	-1.3387762e-08	-32.4098	0.00014022483	0.0	0.0	10331.797353982925
343	27.291142	35.406837	109.51319	4.725141	137.66667	19.373793	16.060093	79.11861	2.0646734	309600	-9.934108e-09	372.31802	6.6744783e-09	-41.14493	0.00012460623	0.0	0.0	10363.465431451797
344	26.853539	34.832092	109.46959	4.7190747	137.54286	21.317463	23.57421	107.05561	-3.2688046	310500	-1.3659398e-08	317.1357	1.8626451e-09	-11.097404	0.00012238756	0.0	0.0	10394.62164068222
345	19.660578	29.916723	109.159004	4.7246146	138.67741	19.312038	22.037365	106.312805	-0.22638722	311400	2.483527e-09	260.5746	-6.565824e-08	-8.299084	0.00015165581	0.0	0.0	10424.840374946594
346	25.84895	34.33046	109.179405	4.7221894	137.11111	22.660591	23.267454	107.53232	-1.6725432	312300	-1.7384687e-08	327.64172	-3.8494665e-08	-5.686871	0.00010874516	0.0	0.0	10456.320751667023
347	25.71541	33.717266	109.18896	4.716437	138.93333	20.123438	21.72372	108.80593	-3.428402	313200	-4.967054e-09	292.68027	4.967054e-09	-10.569847	0.0001251007	0.0	0.0	10484.824368476868
348	21.459517	31.739256	109.16969	4.7106085	136.61111	21.594591	23.728775	105.51545	0.9770137	314100	1.2417634e-08	291.40857	-2.4214387e-08	-11.368716	0.000127623	0.0	0.0	10516.746082305908
349	24.834305	33.414146	109.5363	4.7250566	138.3871	22.155695	23.756275	104.723015	-2.7251563	315000	-3.4769375e-08	276.78015	-4.346172e-09	-27.857111	0.00011692991	0.0	0.0	10548.460313796997
350	23.666626	31.696074	109.07622	4.719838	136.77142	20.661602	22.360685	111.9911	0.7302463	315900	0.0	291.03683	-8.071463e-09	-11.940015	0.00011066687	0.0	0.0	10580.427671670914
351	29.072086	38.49774	109.59141	4.7092905	137.93939	21.993698	25.701937	101.342026	-3.1827843	316800	-1.9868216e-08	419.85413	-8.071463e-09	-33.05397	0.00013100909	0.0	0.0	10611.36873793602
352	17.831242	24.673386	109.564514	4.7122436	137.66667	22.000422	22.213188	111.88151	0.07508007	317700	2.483527e-09	271.68198	-6.009941e-08	-63.151897	0.000117051204	0.0	0.0	10642.771483898163
353	23.028347	31.806648	109.23039	4.727017	137.54286	20.069103	21.529514	101.59045	1.4937714	318600	-3.4769375e-08	435.39456	-6.3329935e-08	-24.286825	0.00011717203	0.0	0.0	10674.85705113411
354	30.5598	39.094936	109.522644	4.7195354	138.67741	24.03191	20.118723	89.69518	2.5965414	319500	-4.967054e-09	404.4965	-2.9336661e-08	-36.727516	0.00012308176	0.0	0.0	10705.904179811478
355	19.50661	27.914513	109.32531	4.719324	137.11111	17.988178	21.146978	108.675095	-3.4470096	320400	-3.7252903e-09	252.654	-3.1044085e-08	-32.123295	0.00010372916	0.0	0.0	10737.879221916199
356	25.410404	33.729015	109.44702	4.7067337	138.93333	22.54408	24.128689	104.86281	-2.024558	321300	-2.483527e-09	300.04324	-1.6763806e-08	-14.951671	0.000110324996	0.0	0.0	10766.228576660156
357	26.144335	34.374176	109.364685	4.7157645	136.61111	24.872044	25.089188	108.29697	-0.022874622	322200	1.2417635e-09	345.17484	4.967054e-09	-16.991018	0.00011069378	0.0	0.0	10798.391170501709
358	22.94669	33.65424	108.90255	4.718023	138.3871	18.165596	21.822248	112.35266	0.5097797	323100	-1.4901161e-08	278.51462	-8.692344e-09	-23.109186	0.00010732667	0.0	0.0	10829.385764598846
359	23.479973	31.74212	109.55484	4.7159176	136.77142	23.744503	25.057163	113.982925	-1.8345985	324000	-7.450581e-09	284.17294	-1.102065e-08	-7.6642585	0.00010721999	0.0	0.0	10861.301817417145
360	24.849232	32.551094	109.55725	4.7165465	137.93939	23.55922	23.862041	104.63591	-2.6161585	324900	7.450581e-09	327.62878	-4.035731e-08	-16.403547	0.00011418129	0.0	0.0	10891.64747095108
361	22.084	32.99878	109.35965	4.712445	137.66667	21.67409	22.475195	109.217125	0.06725979	325800	-9.934108e-09	277.43094	9.934108e-09	-8.732526	0.00010421522	0.0	0.0	10922.505561113358
362	23.42861	31.96207	109.62816	4.715004	137.54286	19.884315	22.987434	109.31088	-0.6364871	326700	-9.934108e-09	238.66444	6.829699e-09	-16.55629	0.00011020617	0.0	0.0	10954.467542886734
363	25.252094	33.31844	109.43704	4.7210135	138.67741	21.966549	22.141573	108.80944	0.8091016	327600	-1.2417635e-09	313.48013	-3.7252903e-09	-11.139697	0.00011584547	0.0	0.0	10986.644280433655
364	27.578539	37.271336	109.37935	4.7207704	137.11111	21.853973	24.121456	108.34259	0.5371603	328500	7.450581e-09	349.97006	-2.2662183e-08	-27.364637	0.00010198698	0.0	0.0	11018.026025533676
365	18.495623	25.628887	109.26767	4.7210355	138.93333	17.887335	21.542997	101.90603	-4.069588	329400	6.2088173e-10	232.66089	1.5832484e-08	-11.995613	0.00012582475	0.0	0.0	11046.703981876373
366	25.37244	34.35954	109.18088	4.7184286	136.61111	21.050106	21.799156	99.182304	0.24975406	330300	-1.7384687e-08	322.34708	-3.0112762e-08	-9.803019	0.000106747706	0.0	0.0	11078.728011846542
367	27.656069	36.63273	109.60135	4.7092695	138.3871	20.894766	23.756966	107.14911	-1.3965746	331200	0.0	329.5725	-1.00272395e-07	-21.586641	0.00010967444	0.0	0.0	11110.838383197784
368	19.672215	28.35418	109.33846	4.7215137	136.77142	18.524597	22.04989	103.23247	-2.309081	332100	1.1175871e-08	244.15388	-3.958121e-09	-14.2105	0.00012567964	0.0	0.0	11142.474163770676
